,@type_x,price,priceCurrency,itemCondition,availability,version,id,offeredBy.@type,offeredBy.telephone,offeredBy.name,offeredBy.address.@type,offeredBy.address.streetAddress,offeredBy.address.addressLocality,offeredBy.address.postalCode,offeredBy.address.addressCountry,itemOffered.@type,itemOffered.name,itemOffered.image,itemOffered.manufacturer,itemOffered.model,itemOffered.color,itemOffered.bodyType,itemOffered.identifier,itemOffered.productionDate,itemOffered.driveWheelConfiguration,itemOffered.vehicleTransmission,itemOffered.numberOfDoors,itemOffered.seatingCapacity,itemOffered.mileageFromOdometer.@type,itemOffered.mileageFromOdometer.value,itemOffered.mileageFromOdometer.unitText,itemOffered.vehicleInteriorType,itemOffered.numberOfPreviousOwners,itemOffered.hasEnergyConsumptionDetails.@type,itemOffered.hasEnergyConsumptionDetails.energyEfficiencyScaleMax,itemOffered.hasEnergyConsumptionDetails.energyEfficiencyScaleMin,itemOffered.hasEnergyConsumptionDetails.hasEnergyEfficiencyCategory,itemOffered.vehicleEngine,itemOffered.emissionsCO2,@type_y,fuelType,enginePower,engineDisplacement.@type,engineDisplacement.value,engineDisplacement.unitCode,enginevehicleEngine.fuelType,engineengineDisplacement.value,engineengineDisplacement.unitCode,@type,value,unitCode,engine_detailsenginePower.value,engine_detailsenginePower.unitCode,itemOffered.vehicleInteriorColor,itemOffered.fuelConsumption.@type,itemOffered.fuelConsumption.value,itemOffered.fuelConsumption.unitText,offeredBy.image,itemOffered.numberOfForwardGears,itemOffered.fuelConsumption,engineDisplacement
0,Offer,10750,EUR,UsedCondition,InStock,"4.2 291 PK AUT,NAVI,LEER,CLIMA,SCHUIFDAK,TREKHAAK.",186,AutoDealer,+31 (0)525 - 788104,Hofmeijer Auto`s,PostalAddress,Uiterwaardenstraat 8,ELBURG,8081 HJ,NL,Car,Saab 9-7X,https://prod.pictures.autoscout24.net/listing-images/44784064-385f-4f47-8f5d-362548623ee6_2d3595f0-caf7-4071-ab0f-ebb6bb9a25ec.jpg/1280x960.webp,Saab,9-7X,Czarny,Samochód terenowy/Pickup,44784064-385f-4f47-8f5d-362548623ee6,2007-05-01,4x4,Automatyczna,4.0,5.0,QuantitativeValue,191553,KMT,skóra,,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 291, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 214, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 4128, 'unitCode': 'CMQ'}}]",,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 291, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 214, 'unitCode': 'KWT'}]",QuantitativeValue,4128.0,CMQ,,,,QuantitativeValue,291.0,BHP,,,Czarny,,,,https://prod.pictures.autoscout24.net/dealer-info/24101288-original-59128f99-8ea0-45a3-9853-1d14027957fe/resize/200x100%3E/quality/90,4.0,,
0,Offer,11900,EUR,UsedCondition,InStock,"Coupé 2.0 Turbo Aero | Super staat, zeer compleet",187,AutoDealer,+31 (0)594 - 788115,CarStory,PostalAddress,Energieweg 2,MARUM,9363 ER,NL,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/441b3a7d-09c9-404b-8207-e6ac9f93dc9c_d257c4a2-3430-4083-8a04-e4ed82403ddf.jpg/1280x960.webp,Saab,9-3,Czerwony,Sportowy (Coupe),441b3a7d-09c9-404b-8207-e6ac9f93dc9c,1999-09-01,Na przednie koła,Manualna,3.0,5.0,QuantitativeValue,184714,KMT,skóra,4.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO2,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 269, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 198, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",224.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 269, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 198, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,269.0,BHP,,,Czarny,,,,,,,
0,Offer,2990,EUR,UsedCondition,InStock,Friction Tester Flughafen Friedrichshafen,188,,,,,,,,,Car,Saab 900,https://prod.pictures.autoscout24.net/listing-images/283563b6-2207-48a3-bf9c-8cd94c552a1d_ae2c9f4e-8129-4616-9213-b11a8375eeac.jpg/1280x960.webp,Saab,900,Biały,Limuzyna,283563b6-2207-48a3-bf9c-8cd94c552a1d,1980-01-01,,Manualna,3.0,5.0,QuantitativeValue,75000,KMT,materiał,2.0,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 101, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 74, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 101, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 74, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,101.0,BHP,,,Pomarańczowy,,,,,5.0,,
0,Offer,7000,EUR,UsedCondition,InStock,900i Turbo 16v S,189,,,,,,,,,Car,Saab 900,https://prod.pictures.autoscout24.net/listing-images/efda4dc3-236f-4014-8c0a-66af8a101578_6a3a1b1b-3272-4c82-bb64-54c3491218b2.jpg/1280x960.webp,Saab,900,Beżowy,Limuzyna,efda4dc3-236f-4014-8c0a-66af8a101578,1991-07-01,,Manualna,3.0,5.0,QuantitativeValue,216000,KMT,,2.0,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 140, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 103, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",1111.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 140, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 103, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,140.0,BHP,,,Beżowy,QuantitativeValue,10.0,l/100km,,5.0,,
0,Offer,2950,EUR,UsedCondition,InStock,2.0 turbo * Klima * Leder * Schiebedach,190,AutoDealer,+49 (0)89 - 89674952,Özkan Automobile,PostalAddress,Orleanstraße 70,München,81667,DE,Car,Saab 9000,https://prod.pictures.autoscout24.net/listing-images/27acf0df-50f9-41e4-bc2c-8ee57a3b849e_b6fc896f-8abe-42fc-a49f-6ba27057fcb8.jpg/1280x960.webp,Saab,9000,Brązowy,Limuzyna,27acf0df-50f9-41e4-bc2c-8ee57a3b849e,1988-08-01,,Manualna,4.0,5.0,QuantitativeValue,153000,KMT,skóra,,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 160, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 118, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1971, 'unitCode': 'CMQ'}}]",,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 160, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 118, 'unitCode': 'KWT'}]",QuantitativeValue,1971.0,CMQ,,,,QuantitativeValue,160.0,BHP,,,,,,,,,,
0,Offer,2444,EUR,UsedCondition,InStock,"Cabrio 2.0 T.SE Talladega Airco, Cruise Control, L",191,AutoDealer,+31 (0)346 - 350888,De Groot Exceptional Motor Cars B.V.,PostalAddress,Amersfoortsestraat 15a,SOESTERBERG,3769 AD,NL,Car,Saab 900,https://prod.pictures.autoscout24.net/listing-images/16d4966b-6813-4d4f-9c83-d14db23e8cc1_68727678-aa93-416c-a8ad-d66b19545b1b.jpg/1280x960.webp,Saab,900,Czarny,Kabriolet,16d4966b-6813-4d4f-9c83-d14db23e8cc1,1996-01-01,Na przednie koła,Manualna,2.0,4.0,QuantitativeValue,203343,KMT,skóra,7.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO2,"[{'@type': 'EngineSpecification', 'fuelType': 'Super 95', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 185, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 136, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",0.0,EngineSpecification,Super 95,"[{'@type': 'QuantitativeValue', 'value': 185, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 136, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,185.0,BHP,,,,,,,,5.0,,
0,Offer,5400,EUR,UsedCondition,InStock,GL,192,,,,,,,,,Car,Saab 900,https://prod.pictures.autoscout24.net/listing-images/259f4513-1977-4ae7-a0c5-4ddb0118b375_94ca5a3b-c539-4f94-b5a7-62c8baf422af.jpg/1280x960.webp,Saab,900,Czerwony,Sportowy (Coupe),259f4513-1977-4ae7-a0c5-4ddb0118b375,1981-04-01,,Manualna,,,QuantitativeValue,173000,KMT,,,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 101, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 74, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1984, 'unitCode': 'CMQ'}}]",,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 101, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 74, 'unitCode': 'KWT'}]",QuantitativeValue,1984.0,CMQ,,,,QuantitativeValue,101.0,BHP,,,Beżowy,,,,,4.0,,
0,Offer,9500,EUR,UsedCondition,InStock,9000i Turbo 2.3,193,,,,,,,,,Car,Saab 9000,https://prod.pictures.autoscout24.net/listing-images/299a3799-0e00-4b4e-a353-6a3be92b5c54_d120205b-10cb-426a-b031-3dbbd2a71941.jpg/1280x960.webp,Saab,9000,Biały,Limuzyna,299a3799-0e00-4b4e-a353-6a3be92b5c54,1990-01-01,Na przednie koła,Manualna,5.0,5.0,QuantitativeValue,250000,KMT,skóra,1.0,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 200, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 147, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 2290, 'unitCode': 'CMQ'}}]",10.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 200, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 147, 'unitCode': 'KWT'}]",QuantitativeValue,2290.0,CMQ,,,,QuantitativeValue,200.0,BHP,,,Czarny,QuantitativeValue,8.0,l/100km,,5.0,,
0,Offer,2950,EUR,UsedCondition,InStock,2.0i S - TÜV NEU!,194,,,,,,,,,Car,Saab 900,https://prod.pictures.autoscout24.net/listing-images/131a7219-6506-43ca-b33a-2916ec04543d_5f3cd882-ba56-43aa-9de2-ceba94f7ec59.jpg/1280x960.webp,Saab,900,Czerwony,Sportowy (Coupe),131a7219-6506-43ca-b33a-2916ec04543d,1994-11-01,,Manualna,3.0,5.0,QuantitativeValue,51426,KMT,,1.0,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 133, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 98, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 133, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 98, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,133.0,BHP,,,,,,,,5.0,,
0,Offer,11995,EUR,UsedCondition,InStock,2.3 Turbo Viggen,195,,,,,,,,,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/670bb9c5-afa6-460e-80e1-9f422fb4ea21_babd8eae-a0c5-470a-a146-a3d6a47fc945.jpg/1280x960.webp,Saab,9-3,Czarny,Samochód małolitrażowy,670bb9c5-afa6-460e-80e1-9f422fb4ea21,1999-11-01,,Manualna,2.0,,QuantitativeValue,318500,KMT,,,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO2,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 230, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 169, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 2290, 'unitCode': 'CMQ'}}]",229.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 230, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 169, 'unitCode': 'KWT'}]",QuantitativeValue,2290.0,CMQ,,,,QuantitativeValue,230.0,BHP,,,,QuantitativeValue,9.6,l/100km,,,,
0,Offer,6850,EUR,UsedCondition,InStock,2.0i-16,197,,,,,,,,,Car,Saab 900,https://prod.pictures.autoscout24.net/listing-images/fbe9f36e-33ba-4be3-bc55-fa3dad2899e2_2c251926-867f-4335-891f-c75848b8ccba.jpg/1280x960.webp,Saab,900,Czerwony,Kabriolet,fbe9f36e-33ba-4be3-bc55-fa3dad2899e2,1993-07-01,,Manualna,2.0,,QuantitativeValue,289500,KMT,,,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO1,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 126, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 93, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 126, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 93, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,126.0,BHP,,,,,,,,,,
0,Offer,6995,EUR,UsedCondition,InStock,"2.0T ARC, ASI, 84.000km, Automatica",198,,,,,,,,,Car,Saab 9-5,https://prod.pictures.autoscout24.net/listing-images/ad487f07-a890-4bd0-a1c9-78918a1550da_3f864f89-bd16-48aa-9c07-e17998728698.jpg/1280x960.webp,Saab,9-5,Czarny,Limuzyna,ad487f07-a890-4bd0-a1c9-78918a1550da,2001-12-01,Na przednie koła,Automatyczna,4.0,5.0,QuantitativeValue,84000,KMT,skóra,2.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO4,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,150.0,BHP,,,Beżowy,QuantitativeValue,9.2,l/100km,,5.0,,
0,Offer,5900,EUR,UsedCondition,InStock,5.3i V8,199,AutoDealer,+49 (0)451 - 92953839,Auto-Adam GmbH,PostalAddress,Roggenhorster Str. 13,Lübeck,23556,DE,Car,Saab 9-7X,https://prod.pictures.autoscout24.net/listing-images/464790e9-226f-4183-9147-a5970d2e9379_ccd09b04-cbb2-4c96-87cc-c4b540fdaa82.jpg/1280x960.webp,Saab,9-7X,Czarny,Samochód terenowy/Pickup,464790e9-226f-4183-9147-a5970d2e9379,2006-05-01,4x4,Automatyczna,5.0,5.0,QuantitativeValue,245195,KMT,skóra,2.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO4,"[{'@type': 'EngineSpecification', 'fuelType': 'Super 95', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 300, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 221, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 5290, 'unitCode': 'CMQ'}}]",,EngineSpecification,Super 95,"[{'@type': 'QuantitativeValue', 'value': 300, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 221, 'unitCode': 'KWT'}]",QuantitativeValue,5290.0,CMQ,,,,QuantitativeValue,300.0,BHP,,,,,,,https://prod.pictures.autoscout24.net/dealer-info/1884759-original-61c062c7-97b2-4b5f-88ab-461786d2c2b2.JPG/resize/200x100%3E/quality/90,,,
0,Offer,2750,EUR,UsedCondition,InStock,2.3 S,200,,,,,,,,,Car,Saab 900,https://prod.pictures.autoscout24.net/listing-images/cf58e6bd-7613-49ea-ae7b-496ee5038108_d1a8c03d-fa89-4304-a07f-2d7885f23955.jpg/1280x960.webp,Saab,900,Czarny,Kabriolet,cf58e6bd-7613-49ea-ae7b-496ee5038108,1998-04-01,Na przednie koła,Manualna,2.0,,QuantitativeValue,237643,KMT,skóra,,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO2,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}]}]",,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}]",,,,,,,QuantitativeValue,150.0,BHP,,,Beżowy,,,,,5.0,,
0,Offer,15000,EUR,UsedCondition,InStock,r.4,201,,,,,,,,,Car,Saab 96,https://prod.pictures.autoscout24.net/listing-images/a7dc9ee4-000d-4119-9a12-6da30fe86847_42ed3a07-cc6d-4302-9a65-bce6cdcd8593.jpg/1280x960.webp,Saab,96,Czerwony,Limuzyna,a7dc9ee4-000d-4119-9a12-6da30fe86847,1971-07-01,Na przednie koła,Manualna,5.0,5.0,QuantitativeValue,80000,KMT,skóra czesciowa,,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 65, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 48, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1465, 'unitCode': 'CMQ'}}]",,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 65, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 48, 'unitCode': 'KWT'}]",QuantitativeValue,1465.0,CMQ,,,,QuantitativeValue,65.0,BHP,,,Brązowy,,,,,4.0,,
0,Offer,9990,EUR,UsedCondition,InStock,2.0i Turbo Cabrio SE,202,,,,,,,,,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/eb4e2f13-881e-4695-ab43-0375915ff278_93bc8512-230b-4ed9-b30d-597a5ebfa5d9.jpg/1280x960.webp,Saab,9-3,Czarny,Kabriolet,eb4e2f13-881e-4695-ab43-0375915ff278,2002-03-01,,Manualna,2.0,4.0,QuantitativeValue,149993,KMT,,,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 205, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 151, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",217.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 205, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 151, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,205.0,BHP,,,,QuantitativeValue,9.1,l/100km,,5.0,,
0,Offer,3750,EUR,UsedCondition,InStock,2.0i t Cabrio # Garagenwagen mit wenig Kilometer,203,,,,,,,,,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/a9585534-0abb-43d5-a9e6-2fa0076ebda2_ffceb3ab-75f5-4ca8-ae2b-7b477a6f6b49.jpg/1280x960.webp,Saab,9-3,Niebieski,Kabriolet,a9585534-0abb-43d5-a9e6-2fa0076ebda2,2003-03-01,,Manualna,2.0,4.0,QuantitativeValue,78950,KMT,skóra,,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",201.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,150.0,BHP,,,Beżowy,QuantitativeValue,8.5,l/100km,,5.0,,
0,Offer,3500,EUR,UsedCondition,InStock,9-5 1.9 tid Vector,204,,,,,,,,,Car,Saab 9-5,https://prod.pictures.autoscout24.net/listing-images/a0fb7f9a-b5df-40da-b633-6f383e75c2e6_d215229f-fb47-40cd-ae88-8e831d519bd8.jpg/1280x960.webp,Saab,9-5,Czarny,Limuzyna,a0fb7f9a-b5df-40da-b633-6f383e75c2e6,2005-12-01,,Manualna,4.0,5.0,QuantitativeValue,122000,KMT,skóra,,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO3,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1910, 'unitCode': 'CMQ'}}]",174.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}]",QuantitativeValue,1910.0,CMQ,,,,QuantitativeValue,150.0,BHP,,,Beżowy,QuantitativeValue,6.5,l/100km,,5.0,,
0,Offer,15000,EUR,UsedCondition,InStock,2.0 T Aero,205,,,,,,,,,Car,Saab 9-5,https://prod.pictures.autoscout24.net/listing-images/101ee4cf-a8ff-4937-947e-a01e39b9d397_2a2d3a60-1a5d-4287-b1a1-6b35fafdec24.jpg/1280x960.webp,Saab,9-5,Niebieski,Limuzyna,101ee4cf-a8ff-4937-947e-a01e39b9d397,2010-11-01,4x4,Manualna,4.0,5.0,QuantitativeValue,200087,KMT,skóra,1.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO5,"[{'@type': 'EngineSpecification', 'fuelType': 'Super Plus 98', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 220, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 162, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1998, 'unitCode': 'CMQ'}}]",,EngineSpecification,Super Plus 98,"[{'@type': 'QuantitativeValue', 'value': 220, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 162, 'unitCode': 'KWT'}]",QuantitativeValue,1998.0,CMQ,,,,QuantitativeValue,220.0,BHP,,,Czarny,,,,,6.0,,
0,Offer,8500,EUR,UsedCondition,InStock,Saab 96 L V4,206,,,,,,,,,Car,Saab 96,https://prod.pictures.autoscout24.net/listing-images/046b98a1-f344-4904-aae8-6f9e711f30af_163e35e4-9056-434a-aa2b-41c60a6ae0a6.jpg/1280x960.webp,Saab,96,Niebieski,Sportowy (Coupe),046b98a1-f344-4904-aae8-6f9e711f30af,1979-03-01,,,2.0,5.0,QuantitativeValue,41389,KMT,materiał,4.0,EnergyConsumptionDetails,Euro 6d,Euro 1,,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 68, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 50, 'unitCode': 'KWT'}]}]",,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 68, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 50, 'unitCode': 'KWT'}]",,,,,,,QuantitativeValue,68.0,BHP,,,Brązowy,,,,,,,
0,Offer,1950,EUR,UsedCondition,InStock,2.0t Turbo Anniversary Fünftürer Tüv 07.2024,207,AutoDealer,+49 (0)741 - 94983030,Autozentrum Haas GmbH & Co. KG,PostalAddress,Rheinwaldstraße 28,Rottweil,78628,DE,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/15441266-1d56-4ced-9836-103e0c6f74ec_8cb66270-e68e-4e6f-b916-4113389490b8.jpg/1280x960.webp,Saab,9-3,Szary,Limuzyna,15441266-1d56-4ced-9836-103e0c6f74ec,2002-04-01,,Manualna,4.0,5.0,QuantitativeValue,200000,KMT,materiał,1.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO3,"[{'@type': 'EngineSpecification', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1985, 'unitCode': 'CMQ'}}]",201.0,EngineSpecification,,"[{'@type': 'QuantitativeValue', 'value': 150, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 110, 'unitCode': 'KWT'}]",QuantitativeValue,1985.0,CMQ,,,,QuantitativeValue,150.0,BHP,,,Czarny,QuantitativeValue,8.5,l/100km,,,,
0,Offer,5900,EUR,UsedCondition,InStock,2.0 Turbo 16v Vector,208,AutoDealer,+32 (0)487 - 236228,FIKO CARS,PostalAddress,Enkel op afspraak,Bornem,2880,BE,Car,Saab 9-3,https://prod.pictures.autoscout24.net/listing-images/a87d4255-2032-40ba-890b-45de7026d052_8689f87b-6ddd-48e2-adb0-5f7f186d1792.jpg/1280x960.webp,Saab,9-3,Czarny,Limuzyna,a87d4255-2032-40ba-890b-45de7026d052,2003-09-01,Na przednie koła,Manualna,4.0,5.0,QuantitativeValue,167000,KMT,skóra czesciowa,1.0,EnergyConsumptionDetails,Euro 6d,Euro 1,EURO4,"[{'@type': 'EngineSpecification', 'fuelType': 'Super Plus 98', 'enginePower': [{'@type': 'QuantitativeValue', 'value': 175, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 129, 'unitCode': 'KWT'}], 'engineDisplacement': {'@type': 'QuantitativeValue', 'value': 1998, 'unitCode': 'CMQ'}}]",179.0,EngineSpecification,Super Plus 98,"[{'@type': 'QuantitativeValue', 'value': 175, 'unitCode': 'BHP'}, {'@type': 'QuantitativeValue', 'value': 129, 'unitCode': 'KWT'}]",QuantitativeValue,1998.0,CMQ,,,,QuantitativeValue,175.0,BHP,,,Czarny,QuantitativeValue,7.6,l/100km,https://prod.pictures.autoscout24.net/dealer-info/32027133-original-b9c642c4-cd9f-401c-9697-ea3ce108779e.jpeg/resize/200x100%3E/quality/90,5.0,,
